audio_path	transcript	phoneme_transcript
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_202.wav	và theo trúc nếu có thời gian nhóm sẽ tiếp tục nghiên cứu để cho ra đời những sản phẩm khác từ sò điệp như xúc xích điệp chả điệp	v#a2#_2# t_h#E1#w1#_1# ts#u5b#kp5b#_5b# n#e5a#w5a#_5a# k#O5a#_5a# t_h#72#j2#_2# z#a1#n1#_1# J#O5a#m5a#_5a# s#E4#_4# t#ie5b#p5b#_5b# t#u6b#kp6b#_6b# N#ie1#n1#_1# k#M5a#w5a#_5a# d#e3#_3# ts#O1#_1# z#a1#_1# d#72#j2#_2# J#M4#N4#_4# s#a3#n3#_3# f#7_X3#m3#_3# x#a5b#k5b#_5b# t#M2#_2# s#O2#_2# d#ie6b#p6b#_6b# J#M1#_1# s#u5b#kp5b#_5b# s#i5b#k5b#_5b# d#ie6b#p6b#_6b# ts#a3#_3# d#ie6b#p6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_203.wav	có một cái gì đó thuần túy nam mỹ không bị ảnh hưởng ngoại lai như miền đồng cỏ ở xứ sở chúng tôi	k#O5a#_5a# m#o6b#t6b#_6b# k#a5a#j5a#_5a# z#i2#_2# d#O5a#_5a# t_h#wp2#7_X2#n2#_2# t#wp5a#i5a#_5a# n#a1#m1#_1# m#i4#_4# x#o1#Nm1#_1# b#i6a#_6a# E_X3#J3#_3# h#M73#N3#_3# N#wp6a#a6a#j6a#_6a# l#a1#j1#_1# J#M1#_1# m#ie2#n2#_2# d#o2#Nm2#_2# k#O3#_3# 73#_3# s#M5a#_5a# s#73#_3# ts#u5a#Nm5a#_5a# t#o1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_204.wav	thế nhưng các hướng dẫn tính thuế của cơ quan thuế lại không đề cập khoản chi phí này	t_h#e5a#_5a# J#M1#N1#_1# k#a5b#k5b#_5b# h#M75a#N5a#_5a# z#7_X4#n4#_4# t#i5a#J5a#_5a# t_h#wp5a#e5a#_5a# k#uo3#_3# k#71#_1# k#wp1#a1#n1#_1# t_h#wp5a#e5a#_5a# l#a6a#j6a#_6a# x#o1#Nm1#_1# d#e2#_2# k#7_X6b#p6b#_6b# x#wp3#a3#n3#_3# ts#i1#_1# f#i5a#_5a# n#a_X2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_205.wav	có lần anh tiến cũng cảm thấy sợ là vụ bắt băng trộm xe gắn máy do tuấn bông hồng cầm đầu	k#O5a#_5a# l#7_X2#n2#_2# E_X1#J1#_1# t#ie5a#n5a#_5a# k#u4#Nm4#_4# k#a3#m3#_3# t_h#7_X5a#j5a#_5a# s#76a#_6a# l#a2#_2# v#u6a#_6a# b#a_X5b#t5b#_5b# b#a_X1#N1#_1# ts#o6a#m6a#_6a# s#E1#_1# G#a_X5a#n5a#_5a# m#a_X5a#j5a#_5a# z#O1#_1# t#wp5a#7_X5a#n5a#_5a# b#o1#Nm1#_1# h#o2#Nm2#_2# k#7_X2#m2#_2# d#7_X2#w2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_206.wav	thế là từ đây con một mình ở lại thành phố xa lạ này bắt đầu cuộc đời sinh viên	t_h#e5a#_5a# l#a2#_2# t#M2#_2# d#7_X1#j1#_1# k#O1#n1#_1# m#o6b#t6b#_6b# m#i2#J2#_2# 73#_3# l#a6a#j6a#_6a# t_h#E_X2#J2#_2# f#o5a#_5a# s#a1#_1# l#a6a#_6a# n#a_X2#j2#_2# b#a_X5b#t5b#_5b# d#7_X2#w2#_2# k#uo6b#k6b#_6b# d#72#j2#_2# s#i1#J1#_1# v#ie1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_207.wav	đâu đó trên mỗi đường đi mỗi con phố đều in dấu những màu sắc của thiên nhiên xanh của lá của cây của trời	d#7_X1#w1#_1# d#O5a#_5a# ts#e1#n1#_1# m#o4#j4#_4# d#M72#N2#_2# d#i1#_1# m#o4#j4#_4# k#O1#n1#_1# f#o5a#_5a# d#e2#w2#_2# i1#n1#_1# z#7_X5a#w5a#_5a# J#M4#N4#_4# m#a_X2#w2#_2# s#a_X5b#k5b#_5b# k#uo3#_3# t_h#ie1#n1#_1# J#ie1#n1#_1# s#E_X1#J1#_1# k#uo3#_3# l#a5a#_5a# k#uo3#_3# k#7_X1#j1#_1# k#uo3#_3# ts#72#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_208.wav	hai cù nèo có tin rằng thu nhập của ông thứ trưởng thấp hơn nhuận bút bài báo của tôi chăng	h#a1#j1#_1# k#u2#_2# n#E2#w2#_2# k#O5a#_5a# t#i1#n1#_1# z#a_X2#N2#_2# t_h#u1#_1# J#7_X6b#p6b#_6b# k#uo3#_3# o1#Nm1#_1# t_h#M5a#_5a# ts#M73#N3#_3# t_h#7_X5b#p5b#_5b# h#71#n1#_1# J#wp6a#7_X6a#n6a#_6a# b#u5b#t5b#_5b# b#a2#j2#_2# b#a5a#w5a#_5a# k#uo3#_3# t#o1#j1#_1# ts#a_X1#N1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_209.wav	mọi thắc mắc liên quan đến vấn đề lao động việc làm kỹ năng nghề nghiệp quyền lợi của người lao động	m#O6a#j6a#_6a# t_h#a_X5b#k5b#_5b# m#a_X5b#k5b#_5b# l#ie1#n1#_1# k#wp1#a1#n1#_1# d#e5a#n5a#_5a# v#7_X5a#n5a#_5a# d#e2#_2# l#a1#w1#_1# d#o6a#Nm6a#_6a# v#ie6b#k6b#_6b# l#a2#m2#_2# k#i4#_4# n#a_X1#N1#_1# N#e2#_2# N#ie6b#p6b#_6b# k#wp2#ie2#n2#_2# l#76a#j6a#_6a# k#uo3#_3# N#M72#j2#_2# l#a1#w1#_1# d#o6a#Nm6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_210.wav	thớt ty cái mốc quan trọng trong cuộc đời mấy đứa bạn nói thế em gái tôi cũng nói thế	t_h#75b#t5b#_5b# t#i1#_1# k#a5a#j5a#_5a# m#o5b#kp5b#_5b# k#wp1#a1#n1#_1# ts#O_X6a#Nm6a#_6a# ts#O_X1#Nm1#_1# k#uo6b#k6b#_6b# d#72#j2#_2# m#7_X5a#j5a#_5a# d#M75a#_5a# b#a6a#n6a#_6a# n#O5a#j5a#_5a# t_h#e5a#_5a# E1#m1#_1# G#a5a#j5a#_5a# t#o1#j1#_1# k#u4#Nm4#_4# n#O5a#j5a#_5a# t_h#e5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_211.wav	tết năm nay anh về quê ăn tết và tôi biết đây là lý do giữa anh với cô bạn gái anh giận nhau	t#e5b#t5b#_5b# n#a_X1#m1#_1# n#a_X1#j1#_1# E_X1#J1#_1# v#e2#_2# k#wp1#e1#_1# a_X1#n1#_1# t#e5b#t5b#_5b# v#a2#_2# t#o1#j1#_1# b#ie5b#t5b#_5b# d#7_X1#j1#_1# l#a2#_2# l#i5a#_5a# z#O1#_1# z#M74#_4# E_X1#J1#_1# v#75a#j5a#_5a# k#o1#_1# b#a6a#n6a#_6a# G#a5a#j5a#_5a# E_X1#J1#_1# z#7_X6a#n6a#_6a# J#a_X1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_212.wav	nước có màu trắng đục như nước cơm vo phả ra mùi hắc thối gây tức ngực khó thở nôn ói	n#M75b#k5b#_5b# k#O5a#_5a# m#a_X2#w2#_2# ts#a_X5a#N5a#_5a# d#u6b#kp6b#_6b# J#M1#_1# n#M75b#k5b#_5b# k#71#m1#_1# v#O1#_1# f#a3#_3# z#a1#_1# m#u2#j2#_2# h#a_X5b#k5b#_5b# t_h#o5a#j5a#_5a# G#7_X1#j1#_1# t#M5b#k5b#_5b# N#M6b#k6b#_6b# x#O5a#_5a# t_h#73#_3# n#o1#n1#_1# O5a#j5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_213.wav	điều này đã nhanh chóng gây được sự chú ý của dư luận trong và ngoài nước	d#ie2#w2#_2# n#a_X2#j2#_2# d#a4#_4# J#E_X1#J1#_1# ts#O_X5a#Nm5a#_5a# G#7_X1#j1#_1# d#M76b#k6b#_6b# s#M6a#_6a# ts#u5a#_5a# i5a#_5a# k#uo3#_3# z#M1#_1# l#wp6a#7_X6a#n6a#_6a# ts#O_X1#Nm1#_1# v#a2#_2# N#wp2#a2#j2#_2# n#M75b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_214.wav	không nên đòi hỏi mọi việc phải hoàn thiện và hoành tráng như một đám cưới kiểu mẫu	x#o1#Nm1#_1# n#e1#n1#_1# d#O2#j2#_2# h#O3#j3#_3# m#O6a#j6a#_6a# v#ie6b#k6b#_6b# f#a3#j3#_3# h#wp2#a2#n2#_2# t_h#ie6a#n6a#_6a# v#a2#_2# h#wp2#E_X2#J2#_2# ts#a5a#N5a#_5a# J#M1#_1# m#o6b#t6b#_6b# d#a5a#m5a#_5a# k#M75a#j5a#_5a# k#ie3#w3#_3# m#7_X4#w4#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_215.wav	tuy nhiên sau những quá trình làm quen đặc biệt những con cá nuôi trong bể đã trở thành những người bạn thật sự của các nàng tiên cá	t#wp1#i1#_1# J#ie1#n1#_1# s#a_X1#w1#_1# J#M4#N4#_4# k#wp5a#a5a#_5a# ts#i2#J2#_2# l#a2#m2#_2# k#wp1#E1#n1#_1# d#a_X6b#k6b#_6b# b#ie6b#t6b#_6b# J#M4#N4#_4# k#O1#n1#_1# k#a5a#_5a# n#uo1#j1#_1# ts#O_X1#Nm1#_1# b#e3#_3# d#a4#_4# ts#73#_3# t_h#E_X2#J2#_2# J#M4#N4#_4# N#M72#j2#_2# b#a6a#n6a#_6a# t_h#7_X6b#t6b#_6b# s#M6a#_6a# k#uo3#_3# k#a5b#k5b#_5b# n#a2#N2#_2# t#ie1#n1#_1# k#a5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_216.wav	nếu sử dụng thêm kết quả học tập để sơ tuyển các trường sẽ chọn được những thí sinh có năng lực thật sự và giảm áp lực thi cử	n#e5a#w5a#_5a# s#M3#_3# z#u6a#Nm6a#_6a# t_h#e1#m1#_1# k#e5b#t5b#_5b# k#wp3#a3#_3# h#O_X6b#kp6b#_6b# t#7_X6b#p6b#_6b# d#e3#_3# s#71#_1# t#wp3#ie3#n3#_3# k#a5b#k5b#_5b# ts#M72#N2#_2# s#E4#_4# ts#O6a#n6a#_6a# d#M76b#k6b#_6b# J#M4#N4#_4# t_h#i5a#_5a# s#i1#J1#_1# k#O5a#_5a# n#a_X1#N1#_1# l#M6b#k6b#_6b# t_h#7_X6b#t6b#_6b# s#M6a#_6a# v#a2#_2# z#a3#m3#_3# a5b#p5b#_5b# l#M6b#k6b#_6b# t_h#i1#_1# k#M3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_217.wav	nhưng không phải chủ nhà nào cũng là người trẻ tuổi hiểu biết ít nhiều về chát chít mạng trò chơi nên phải thuê người tính tiền	J#M1#N1#_1# x#o1#Nm1#_1# f#a3#j3#_3# ts#u3#_3# J#a2#_2# n#a2#w2#_2# k#u4#Nm4#_4# l#a2#_2# N#M72#j2#_2# ts#E3#_3# t#uo3#j3#_3# h#ie3#w3#_3# b#ie5b#t5b#_5b# i5b#t5b#_5b# J#ie2#w2#_2# v#e2#_2# ts#a5b#t5b#_5b# ts#i5b#t5b#_5b# m#a6a#N6a#_6a# ts#O2#_2# ts#71#j1#_1# n#e1#n1#_1# f#a3#j3#_3# t_h#wp1#e1#_1# N#M72#j2#_2# t#i5a#J5a#_5a# t#ie2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_218.wav	một cuộc lội ngược dòng ngoạn mục đánh dấu sự hơn hẳn về đẳng cấp và trình độ chuyên môn	m#o6b#t6b#_6b# k#uo6b#k6b#_6b# l#o6a#j6a#_6a# N#M76b#k6b#_6b# z#O_X2#Nm2#_2# N#wp6a#a6a#n6a#_6a# m#u6b#kp6b#_6b# d#E_X5a#J5a#_5a# z#7_X5a#w5a#_5a# s#M6a#_6a# h#71#n1#_1# h#a_X3#n3#_3# v#e2#_2# d#a_X3#N3#_3# k#7_X5b#p5b#_5b# v#a2#_2# ts#i2#J2#_2# d#o6a#_6a# ts#wp1#ie1#n1#_1# m#o1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_219.wav	vốn quá thấu hiểu chuyện tám ở cửa công tôi hít một hơi dài thả khói	v#o5a#n5a#_5a# k#wp5a#a5a#_5a# t_h#7_X5a#w5a#_5a# h#ie3#w3#_3# ts#wp6a#ie6a#n6a#_6a# t#a5a#m5a#_5a# 73#_3# k#M73#_3# k#o1#Nm1#_1# t#o1#j1#_1# h#i5b#t5b#_5b# m#o6b#t6b#_6b# h#71#j1#_1# z#a2#j2#_2# t_h#a3#_3# x#O5a#j5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_220.wav	ánh nhìn của nàng dành cho tôi thật đáng thương tôi chẳng làm gì khác ngoài việc cảm thấy tội nghiệp cho nàng	E_X5a#J5a#_5a# J#i2#n2#_2# k#uo3#_3# n#a2#N2#_2# z#E_X2#J2#_2# ts#O1#_1# t#o1#j1#_1# t_h#7_X6b#t6b#_6b# d#a5a#N5a#_5a# t_h#M71#N1#_1# t#o1#j1#_1# ts#a_X3#N3#_3# l#a2#m2#_2# z#i2#_2# x#a5b#k5b#_5b# N#wp2#a2#j2#_2# v#ie6b#k6b#_6b# k#a3#m3#_3# t_h#7_X5a#j5a#_5a# t#o6a#j6a#_6a# N#ie6b#p6b#_6b# ts#O1#_1# n#a2#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_001.wav	như vậy vấn đề quan trọng là liệu các nhà thầu có đảm bảo được tiến độ công trình để giải ngân được vốn vay hay không mà thôi	J#M1#_1# v#7_X6a#j6a#_6a# v#7_X5a#n5a#_5a# d#e2#_2# k#wp1#a1#n1#_1# ts#O_X6a#Nm6a#_6a# l#a2#_2# l#ie6a#w6a#_6a# k#a5b#k5b#_5b# J#a2#_2# t_h#7_X2#w2#_2# k#O5a#_5a# d#a3#m3#_3# b#a3#w3#_3# d#M76b#k6b#_6b# t#ie5a#n5a#_5a# d#o6a#_6a# k#o1#Nm1#_1# ts#i2#J2#_2# d#e3#_3# z#a3#j3#_3# N#7_X1#n1#_1# d#M76b#k6b#_6b# v#o5a#n5a#_5a# v#a_X1#j1#_1# h#a_X1#j1#_1# x#o1#Nm1#_1# m#a2#_2# t_h#o1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_002.wav	nhưng tao hứa như đinh đóng cột rằng nếu mày chịu ra đầu thú tao sẽ để con gái tao lấy mày ngay ngày mãn tù	J#M1#N1#_1# t#a1#w1#_1# h#M75a#_5a# J#M1#_1# d#i1#J1#_1# d#O_X5a#Nm5a#_5a# k#o6b#t6b#_6b# z#a_X2#N2#_2# n#e5a#w5a#_5a# m#a_X2#j2#_2# ts#i6a#w6a#_6a# z#a1#_1# d#7_X2#w2#_2# t_h#u5a#_5a# t#a1#w1#_1# s#E4#_4# d#e3#_3# k#O1#n1#_1# G#a5a#j5a#_5a# t#a1#w1#_1# l#7_X5a#j5a#_5a# m#a_X2#j2#_2# N#a_X1#j1#_1# N#a_X2#j2#_2# m#a4#n4#_4# t#u2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_003.wav	khi gọi điện tôi nghĩ đây là một yêu cầu đơn giản và hình như người ở đầu dây đằng kia cũng hiểu tôi	x#i1#_1# G#O6a#j6a#_6a# d#ie6a#n6a#_6a# t#o1#j1#_1# N#i4#_4# d#7_X1#j1#_1# l#a2#_2# m#o6b#t6b#_6b# ie1#w1#_1# k#7_X2#w2#_2# d#71#n1#_1# z#a3#n3#_3# v#a2#_2# h#i2#J2#_2# J#M1#_1# N#M72#j2#_2# 73#_3# d#7_X2#w2#_2# z#7_X1#j1#_1# d#a_X2#N2#_2# k#ie1#_1# k#u4#Nm4#_4# h#ie3#w3#_3# t#o1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_004.wav	phó thủ tướng hoàng trung hải đã đến dự lễ và cắt băng khánh thành	f#O5a#_5a# t_h#u3#_3# t#M75a#N5a#_5a# h#wp2#a2#N2#_2# ts#u1#Nm1#_1# h#a3#j3#_3# d#a4#_4# d#e5a#n5a#_5a# z#M6a#_6a# l#e4#_4# v#a2#_2# k#a_X5b#t5b#_5b# b#a_X1#N1#_1# x#E_X5a#J5a#_5a# t_h#E_X2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_005.wav	giá cao mức độ giao dịch thấp do các công ty vàng không còn gom hàng để xuất khẩu	z#a5a#_5a# k#a1#w1#_1# m#M5b#k5b#_5b# d#o6a#_6a# z#a1#w1#_1# z#i6b#k6b#_6b# t_h#7_X5b#p5b#_5b# z#O1#_1# k#a5b#k5b#_5b# k#o1#Nm1#_1# t#i1#_1# v#a2#N2#_2# x#o1#Nm1#_1# k#O2#n2#_2# G#O1#m1#_1# h#a2#N2#_2# d#e3#_3# s#wp5b#7_X5b#t5b#_5b# x#7_X3#w3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_006.wav	các nhà khoa học đã thử nghiệm bốn loại kem làm ẩm da khá phổ biến tại thị trường mỹ trên những con chuột thí nghiệm	k#a5b#k5b#_5b# J#a2#_2# x#wp1#a1#_1# h#O_X6b#kp6b#_6b# d#a4#_4# t_h#M3#_3# N#ie6a#m6a#_6a# b#o5a#n5a#_5a# l#wp6a#a6a#j6a#_6a# k#E1#m1#_1# l#a2#m2#_2# 7_X3#m3#_3# z#a1#_1# x#a5a#_5a# f#o3#_3# b#ie5a#n5a#_5a# t#a6a#j6a#_6a# t_h#i6a#_6a# ts#M72#N2#_2# m#i4#_4# ts#e1#n1#_1# J#M4#N4#_4# k#O1#n1#_1# ts#uo6b#t6b#_6b# t_h#i5a#_5a# N#ie6a#m6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_007.wav	hầu hết ý kiến của người xem truyền hình đều khẳng định phần hai của phim hấp dẫn hơn phần một	h#7_X2#w2#_2# h#e5b#t5b#_5b# i5a#_5a# k#ie5a#n5a#_5a# k#uo3#_3# N#M72#j2#_2# s#E1#m1#_1# ts#wp2#ie2#n2#_2# h#i2#J2#_2# d#e2#w2#_2# x#a_X3#N3#_3# d#i6a#J6a#_6a# f#7_X2#n2#_2# h#a1#j1#_1# k#uo3#_3# f#i1#m1#_1# h#7_X5b#p5b#_5b# z#7_X4#n4#_4# h#71#n1#_1# f#7_X2#n2#_2# m#o6b#t6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_008.wav	còn người thành đạt phải là người làm được một điều gì đó có ý nghĩa cho xã hội được xã hội cộng hưởng	k#O2#n2#_2# N#M72#j2#_2# t_h#E_X2#J2#_2# d#a6b#t6b#_6b# f#a3#j3#_3# l#a2#_2# N#M72#j2#_2# l#a2#m2#_2# d#M76b#k6b#_6b# m#o6b#t6b#_6b# d#ie2#w2#_2# z#i2#_2# d#O5a#_5a# k#O5a#_5a# i5a#_5a# N#ie4#_4# ts#O1#_1# s#a4#_4# h#o6a#j6a#_6a# d#M76b#k6b#_6b# s#a4#_4# h#o6a#j6a#_6a# k#o6a#Nm6a#_6a# h#M73#N3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_009.wav	trước nhất xin được nói rất thẳng và rất thực với anh là anh không được ngã quỵ	ts#M75b#k5b#_5b# J#7_X5b#t5b#_5b# s#i1#n1#_1# d#M76b#k6b#_6b# n#O5a#j5a#_5a# z#7_X5b#t5b#_5b# t_h#a_X3#N3#_3# v#a2#_2# z#7_X5b#t5b#_5b# t_h#M6b#k6b#_6b# v#75a#j5a#_5a# E_X1#J1#_1# l#a2#_2# E_X1#J1#_1# x#o1#Nm1#_1# d#M76b#k6b#_6b# N#a4#_4# k#wp6a#i6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_010.wav	mỗi khi thấy thèm ăn một thứ gì đó mặc dù không đói bạn sẽ	m#o4#j4#_4# x#i1#_1# t_h#7_X5a#j5a#_5a# t_h#E2#m2#_2# a_X1#n1#_1# m#o6b#t6b#_6b# t_h#M5a#_5a# z#i2#_2# d#O5a#_5a# m#a_X6b#k6b#_6b# z#u2#_2# x#o1#Nm1#_1# d#O5a#j5a#_5a# b#a6a#n6a#_6a# s#E4#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_011.wav	câu trả lời được đưa ra tại một buổi lên lớp cuối năm môn văn học	k#7_X1#w1#_1# ts#a3#_3# l#72#j2#_2# d#M76b#k6b#_6b# d#M71#_1# z#a1#_1# t#a6a#j6a#_6a# m#o6b#t6b#_6b# b#uo3#j3#_3# l#e1#n1#_1# l#75b#p5b#_5b# k#uo5a#j5a#_5a# n#a_X1#m1#_1# m#o1#n1#_1# v#a_X1#n1#_1# h#O_X6b#kp6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_012.wav	nhưng nó cho thấy các nước trên thế giới trông như thế nào nếu bản đồ dựa trên dân số thay vì đất liền	J#M1#N1#_1# n#O5a#_5a# ts#O1#_1# t_h#7_X5a#j5a#_5a# k#a5b#k5b#_5b# n#M75b#k5b#_5b# ts#e1#n1#_1# t_h#e5a#_5a# z#75a#j5a#_5a# ts#o1#Nm1#_1# J#M1#_1# t_h#e5a#_5a# n#a2#w2#_2# n#e5a#w5a#_5a# b#a3#n3#_3# d#o2#_2# z#M76a#_6a# ts#e1#n1#_1# z#7_X1#n1#_1# s#o5a#_5a# t_h#a_X1#j1#_1# v#i2#_2# d#7_X5b#t5b#_5b# l#ie2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_013.wav	bộ chủ động thực hiện theo phương thức như đã thông báo vì muốn làm bài bản hơn chứ không phải do thiếu nguồn	b#o6a#_6a# ts#u3#_3# d#o6a#Nm6a#_6a# t_h#M6b#k6b#_6b# h#ie6a#n6a#_6a# t_h#E1#w1#_1# f#M71#N1#_1# t_h#M5b#k5b#_5b# J#M1#_1# d#a4#_4# t_h#o1#Nm1#_1# b#a5a#w5a#_5a# v#i2#_2# m#uo5a#n5a#_5a# l#a2#m2#_2# b#a2#j2#_2# b#a3#n3#_3# h#71#n1#_1# ts#M5a#_5a# x#o1#Nm1#_1# f#a3#j3#_3# z#O1#_1# t_h#ie5a#w5a#_5a# N#uo2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_014.wav	nguyên nhân nữ dễ bị đau lưng hơn nam bởi vì cơ quan nội tạng nữ phức tạp hơn nên dễ sinh ra đau lưng	N#wp1#ie1#n1#_1# J#7_X1#n1#_1# n#M4#_4# z#e4#_4# b#i6a#_6a# d#a_X1#w1#_1# l#M1#N1#_1# h#71#n1#_1# n#a1#m1#_1# b#73#j3#_3# v#i2#_2# k#71#_1# k#wp1#a1#n1#_1# n#o6a#j6a#_6a# t#a6a#N6a#_6a# n#M4#_4# f#M5b#k5b#_5b# t#a6b#p6b#_6b# h#71#n1#_1# n#e1#n1#_1# z#e4#_4# s#i1#J1#_1# z#a1#_1# d#a_X1#w1#_1# l#M1#N1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_015.wav	trụ cầu bố trí đèn pha lắp dựng từ dưới bệ trụ chiếu rọi trực tiếp vào thân trụ để tạo thành những cột sáng rực vào ban đêm	ts#u6a#_6a# k#7_X2#w2#_2# b#o5a#_5a# ts#i5a#_5a# d#E2#n2#_2# f#a1#_1# l#a_X5b#p5b#_5b# z#M6a#N6a#_6a# t#M2#_2# z#M75a#j5a#_5a# b#e6a#_6a# ts#u6a#_6a# ts#ie5a#w5a#_5a# z#O6a#j6a#_6a# ts#M6b#k6b#_6b# t#ie5b#p5b#_5b# v#a2#w2#_2# t_h#7_X1#n1#_1# ts#u6a#_6a# d#e3#_3# t#a6a#w6a#_6a# t_h#E_X2#J2#_2# J#M4#N4#_4# k#o6b#t6b#_6b# s#a5a#N5a#_5a# z#M6b#k6b#_6b# v#a2#w2#_2# b#a1#n1#_1# d#e1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_016.wav	đúng như lời người bạn em nói em bị thu hút ngay bởi giọng đọc rất truyền cảm cách dẫn dắt chương trình rất hay của anh chị	d#u5a#Nm5a#_5a# J#M1#_1# l#72#j2#_2# N#M72#j2#_2# b#a6a#n6a#_6a# E1#m1#_1# n#O5a#j5a#_5a# E1#m1#_1# b#i6a#_6a# t_h#u1#_1# h#u5b#t5b#_5b# N#a_X1#j1#_1# b#73#j3#_3# z#O_X6a#Nm6a#_6a# d#O_X6b#kp6b#_6b# z#7_X5b#t5b#_5b# ts#wp2#ie2#n2#_2# k#a3#m3#_3# k#E_X5b#k5b#_5b# z#7_X4#n4#_4# z#a_X5b#t5b#_5b# ts#M71#N1#_1# ts#i2#J2#_2# z#7_X5b#t5b#_5b# h#a_X1#j1#_1# k#uo3#_3# E_X1#J1#_1# ts#i6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_017.wav	song anh lại trở nên phân vân liệu câu trả lời về quà tặng có thật sự đơn giản như thế không	s#O_X1#Nm1#_1# E_X1#J1#_1# l#a6a#j6a#_6a# ts#73#_3# n#e1#n1#_1# f#7_X1#n1#_1# v#7_X1#n1#_1# l#ie6a#w6a#_6a# k#7_X1#w1#_1# ts#a3#_3# l#72#j2#_2# v#e2#_2# k#wp2#a2#_2# t#a_X6a#N6a#_6a# k#O5a#_5a# t_h#7_X6b#t6b#_6b# s#M6a#_6a# d#71#n1#_1# z#a3#n3#_3# J#M1#_1# t_h#e5a#_5a# x#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_018.wav	sao mày không ước cho lùi cái hạn cấm xe tự chế để còn kiếm cơm nuôi tụi nhỏ	s#a1#w1#_1# m#a_X2#j2#_2# x#o1#Nm1#_1# M75b#k5b#_5b# ts#O1#_1# l#u2#j2#_2# k#a5a#j5a#_5a# h#a6a#n6a#_6a# k#7_X5a#m5a#_5a# s#E1#_1# t#M6a#_6a# ts#e5a#_5a# d#e3#_3# k#O2#n2#_2# k#ie5a#m5a#_5a# k#71#m1#_1# n#uo1#j1#_1# t#u6a#j6a#_6a# J#O3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_019.wav	do đó đã đến lúc cần cải tổ bộ máy từ trung ương tới địa phương	z#O1#_1# d#O5a#_5a# d#a4#_4# d#e5a#n5a#_5a# l#u5b#kp5b#_5b# k#7_X2#n2#_2# k#a3#j3#_3# t#o3#_3# b#o6a#_6a# m#a_X5a#j5a#_5a# t#M2#_2# ts#u1#Nm1#_1# M71#N1#_1# t#75a#j5a#_5a# d#ie6a#_6a# f#M71#N1#_1#
